SalesID,Region,ProductCategory,CustomerID,SalesAmount,SatisfactionRating,SalesDate,DiscountApplied,QuantitySold,RepeatCustomer
7324,North,Clothing,4884,4589.63,2,2021-11-02 03:00:00,10,12,No
7325,North,Electronics,8536,4373.28,3,2021-11-02 04:00:00,0,16,Yes
7326,West,Food,5386,3479.67,1,2021-11-02 05:00:00,5,5,Yes
7327,North,Toys,7535,690.52,3,2021-11-02 06:00:00,15,9,Yes
7328,North,Books,3601,944.0,1,2021-11-02 07:00:00,15,16,No
7329,West,Clothing,7242,3768.43,1,2021-11-02 08:00:00,15,9,No
7330,East,Books,8294,4562.17,4,2021-11-02 09:00:00,20,3,No
7331,South,Furniture,7599,3049.47,2,2021-11-02 10:00:00,15,7,No
7332,West,Furniture,4142,1320.72,1,2021-11-02 11:00:00,15,19,No
7333,West,Furniture,2055,911.98,4,2021-11-02 12:00:00,0,12,No
7334,South,Toys,1591,4713.6,4,2021-11-02 13:00:00,20,11,Yes
7335,South,Food,2208,345.96,2,2021-11-02 14:00:00,10,13,Yes
7336,East,Furniture,8372,654.07,5,2021-11-02 15:00:00,20,3,Yes
7337,North,Electronics,9146,577.33,5,2021-11-02 16:00:00,5,17,Yes
7338,North,Food,2243,3877.91,4,2021-11-02 17:00:00,5,3,No
7339,South,Furniture,8360,3706.72,4,2021-11-02 18:00:00,10,9,No
7340,West,Furniture,9257,2653.64,2,2021-11-02 19:00:00,5,11,Yes
7341,South,Toys,5576,4308.09,1,2021-11-02 20:00:00,0,8,Yes
7342,South,Clothing,2213,628.45,1,2021-11-02 21:00:00,5,4,No
7343,East,Furniture,7978,4902.86,1,2021-11-02 22:00:00,5,7,No
7344,North,Toys,1265,2653.15,3,2021-11-02 23:00:00,10,6,Yes
7345,West,Books,4120,2508.17,2,2021-11-03 00:00:00,0,15,Yes
7346,South,Electronics,4924,1819.13,2,2021-11-03 01:00:00,15,5,Yes
7347,North,Furniture,7977,4945.31,1,2021-11-03 02:00:00,5,15,Yes
7348,East,Clothing,7585,4005.92,5,2021-11-03 03:00:00,5,13,Yes
7349,East,Books,7711,3518.03,3,2021-11-03 04:00:00,5,5,Yes
7350,North,Books,3287,2920.85,1,2021-11-03 05:00:00,5,8,Yes
7351,East,Books,3101,1204.17,5,2021-11-03 06:00:00,0,6,No
7352,West,Toys,5413,4650.08,5,2021-11-03 07:00:00,0,16,Yes
7353,West,Food,4216,4589.84,4,2021-11-03 08:00:00,10,17,Yes
7354,East,Electronics,5244,2394.66,3,2021-11-03 09:00:00,15,8,No
7355,South,Furniture,1392,3256.37,1,2021-11-03 10:00:00,5,8,No
7356,West,Electronics,2664,1027.85,3,2021-11-03 11:00:00,0,6,No
7357,South,Books,9212,479.9,4,2021-11-03 12:00:00,0,17,Yes
7358,North,Electronics,2288,3836.76,4,2021-11-03 13:00:00,5,18,Yes
7359,South,Food,1307,748.98,1,2021-11-03 14:00:00,15,18,No
7360,South,Food,3824,2947.49,5,2021-11-03 15:00:00,15,13,No
7361,West,Books,7034,4398.22,2,2021-11-03 16:00:00,5,5,Yes
7362,North,Electronics,9997,1673.35,5,2021-11-03 17:00:00,5,15,No
7363,South,Clothing,6109,1873.2,3,2021-11-03 18:00:00,10,12,Yes
7364,South,Food,6271,2667.55,4,2021-11-03 19:00:00,15,18,Yes
7365,East,Toys,7107,2237.32,2,2021-11-03 20:00:00,10,7,No
7366,South,Toys,5372,97.03,5,2021-11-03 21:00:00,15,17,No
7367,West,Electronics,3350,3165.12,3,2021-11-03 22:00:00,0,9,Yes
7368,East,Books,8085,1773.91,2,2021-11-03 23:00:00,0,16,No
7369,West,Books,2482,4925.62,5,2021-11-04 00:00:00,15,17,Yes
7370,West,Food,6904,3643.01,2,2021-11-04 01:00:00,0,17,No
7371,West,Toys,6625,2483.49,4,2021-11-04 02:00:00,15,4,Yes
7372,South,Books,9215,2244.51,3,2021-11-04 03:00:00,10,18,Yes
7373,East,Electronics,3727,1090.65,5,2021-11-04 04:00:00,10,14,Yes
7374,South,Food,5496,3993.75,3,2021-11-04 05:00:00,5,18,No
7375,South,Books,6799,2597.31,4,2021-11-04 06:00:00,0,18,No
7376,East,Furniture,8592,2025.0,1,2021-11-04 07:00:00,15,3,Yes
7377,East,Electronics,7161,3558.92,1,2021-11-04 08:00:00,15,14,Yes
7378,East,Clothing,6737,2002.51,3,2021-11-04 09:00:00,10,11,No
7379,South,Clothing,6403,2280.57,1,2021-11-04 10:00:00,15,9,No
7380,East,Clothing,8682,3158.77,1,2021-11-04 11:00:00,0,17,Yes
7381,West,Toys,5791,4773.28,5,2021-11-04 12:00:00,5,15,Yes
7382,West,Toys,3965,4159.58,1,2021-11-04 13:00:00,20,5,Yes
7383,East,Books,7250,4970.93,3,2021-11-04 14:00:00,5,12,No
7384,North,Clothing,8137,3192.57,5,2021-11-04 15:00:00,5,16,No
7385,West,Clothing,1677,2751.29,3,2021-11-04 16:00:00,0,6,No
7386,West,Books,2860,2683.17,1,2021-11-04 17:00:00,5,1,No
7387,West,Toys,3924,4618.98,3,2021-11-04 18:00:00,15,4,No
7388,West,Furniture,8742,4645.69,2,2021-11-04 19:00:00,10,19,No
7389,South,Books,8728,2816.86,4,2021-11-04 20:00:00,5,6,Yes
7390,South,Books,4078,4712.07,3,2021-11-04 21:00:00,5,6,No
7391,North,Electronics,2572,4371.56,1,2021-11-04 22:00:00,10,1,No
7392,South,Furniture,5699,1311.47,3,2021-11-04 23:00:00,0,6,No
7393,North,Electronics,8123,3867.95,3,2021-11-05 00:00:00,15,17,No
7394,West,Food,7457,1525.46,2,2021-11-05 01:00:00,15,3,Yes
7395,West,Electronics,9463,906.63,3,2021-11-05 02:00:00,20,2,No
7396,North,Books,2739,2225.39,3,2021-11-05 03:00:00,5,1,Yes
7397,South,Furniture,2092,1420.79,4,2021-11-05 04:00:00,0,9,No
7398,East,Books,9219,4570.81,5,2021-11-05 05:00:00,15,7,No
7399,West,Clothing,5946,1599.89,3,2021-11-05 06:00:00,10,11,Yes
7400,West,Clothing,3174,2912.26,5,2021-11-05 07:00:00,10,5,Yes
7401,South,Electronics,8874,184.26,4,2021-11-05 08:00:00,20,17,No
7402,West,Books,2067,1100.31,3,2021-11-05 09:00:00,5,3,No
7403,South,Food,1361,1034.05,4,2021-11-05 10:00:00,20,6,Yes
7404,South,Toys,4163,1524.61,1,2021-11-05 11:00:00,0,2,Yes
7405,West,Food,9021,2552.69,2,2021-11-05 12:00:00,15,6,Yes
7406,North,Toys,3130,1825.71,2,2021-11-05 13:00:00,10,16,Yes
7407,South,Clothing,9894,1732.54,1,2021-11-05 14:00:00,0,10,No
7408,West,Clothing,3054,4909.38,3,2021-11-05 15:00:00,10,2,Yes
7409,South,Clothing,2051,457.71,4,2021-11-05 16:00:00,5,8,No
7410,East,Furniture,8542,822.1,1,2021-11-05 17:00:00,15,11,No
7411,West,Food,6134,4681.2,3,2021-11-05 18:00:00,20,18,Yes
7412,East,Food,4843,575.48,3,2021-11-05 19:00:00,0,11,Yes
7413,East,Furniture,6777,2819.18,2,2021-11-05 20:00:00,20,3,No
7414,North,Food,6017,478.45,3,2021-11-05 21:00:00,15,3,Yes
7415,East,Toys,3766,2943.65,5,2021-11-05 22:00:00,20,2,No
7416,East,Electronics,5478,204.39,5,2021-11-05 23:00:00,10,3,Yes
7417,South,Clothing,3875,1231.79,3,2021-11-06 00:00:00,20,9,Yes
7418,East,Clothing,9354,1833.89,1,2021-11-06 01:00:00,20,14,No
7419,East,Clothing,1628,3006.37,5,2021-11-06 02:00:00,10,19,No
7420,South,Toys,6864,2944.61,5,2021-11-06 03:00:00,5,4,Yes
7421,South,Toys,7044,4320.12,5,2021-11-06 04:00:00,10,3,Yes
7422,East,Toys,7801,807.59,3,2021-11-06 05:00:00,15,2,No
7423,North,Toys,7687,3713.12,5,2021-11-06 06:00:00,15,19,No
7424,North,Toys,8934,3034.92,2,2021-11-06 07:00:00,5,6,Yes
7425,West,Electronics,6900,1697.61,4,2021-11-06 08:00:00,5,4,Yes
7426,West,Clothing,9638,3020.43,4,2021-11-06 09:00:00,15,8,No
7427,West,Clothing,8698,1538.34,4,2021-11-06 10:00:00,20,19,Yes
7428,North,Clothing,1538,1883.63,5,2021-11-06 11:00:00,20,17,Yes
7429,East,Clothing,8496,4499.24,3,2021-11-06 12:00:00,0,6,No
7430,West,Clothing,6375,3134.45,4,2021-11-06 13:00:00,0,17,Yes
7431,North,Books,9961,2354.15,4,2021-11-06 14:00:00,15,12,Yes
7432,South,Furniture,5765,3315.69,2,2021-11-06 15:00:00,10,7,Yes
7433,North,Toys,6414,550.63,5,2021-11-06 16:00:00,5,11,No
7434,East,Electronics,7795,2517.5,4,2021-11-06 17:00:00,15,16,No
7435,West,Furniture,3845,3320.39,5,2021-11-06 18:00:00,5,5,Yes
7436,North,Toys,9208,4430.89,4,2021-11-06 19:00:00,5,12,No
7437,East,Books,4595,3177.64,3,2021-11-06 20:00:00,20,5,No
7438,West,Clothing,3664,1687.59,5,2021-11-06 21:00:00,10,4,Yes
7439,West,Food,9603,1848.39,4,2021-11-06 22:00:00,5,7,No
7440,West,Toys,8397,2176.23,4,2021-11-06 23:00:00,15,5,Yes
7441,West,Food,5346,722.98,4,2021-11-07 00:00:00,10,17,No
7442,South,Clothing,2715,1749.64,2,2021-11-07 01:00:00,15,2,No
7443,North,Furniture,9391,2303.46,5,2021-11-07 02:00:00,15,17,No
7444,West,Furniture,3698,4485.51,1,2021-11-07 03:00:00,0,2,Yes
7445,North,Food,7307,1984.98,1,2021-11-07 04:00:00,20,18,Yes
7446,North,Furniture,2713,4482.05,4,2021-11-07 05:00:00,5,12,Yes
7447,East,Clothing,3988,4424.56,4,2021-11-07 06:00:00,20,4,No
7448,South,Clothing,1372,1438.69,5,2021-11-07 07:00:00,10,9,Yes
7449,North,Clothing,2898,3716.96,3,2021-11-07 08:00:00,0,15,No
7450,South,Electronics,9600,3717.02,5,2021-11-07 09:00:00,20,2,Yes
7451,North,Toys,2551,2392.78,5,2021-11-07 10:00:00,10,6,Yes
7452,South,Food,5491,2337.93,4,2021-11-07 11:00:00,5,3,Yes
7453,East,Toys,2756,2806.31,3,2021-11-07 12:00:00,15,1,Yes
7454,West,Electronics,8369,4633.54,5,2021-11-07 13:00:00,0,17,Yes
7455,South,Clothing,2790,1861.71,2,2021-11-07 14:00:00,20,8,Yes
7456,South,Clothing,4672,3461.84,1,2021-11-07 15:00:00,5,11,No
7457,North,Books,6387,4275.6,1,2021-11-07 16:00:00,0,1,Yes
7458,North,Books,9966,2295.77,1,2021-11-07 17:00:00,10,13,Yes
7459,North,Books,1594,831.92,4,2021-11-07 18:00:00,20,12,Yes
7460,East,Furniture,5628,1114.85,5,2021-11-07 19:00:00,0,17,Yes
7461,North,Food,3704,4699.49,5,2021-11-07 20:00:00,15,16,Yes
7462,East,Books,5477,1019.68,1,2021-11-07 21:00:00,10,1,Yes
7463,North,Clothing,4579,2075.18,1,2021-11-07 22:00:00,10,16,Yes
7464,South,Electronics,1418,639.29,4,2021-11-07 23:00:00,15,9,No
7465,East,Furniture,3092,3871.34,1,2021-11-08 00:00:00,5,5,Yes
7466,East,Furniture,3627,990.06,5,2021-11-08 01:00:00,0,8,No
7467,North,Clothing,4956,1255.47,2,2021-11-08 02:00:00,20,12,Yes
7468,East,Furniture,4597,1746.92,5,2021-11-08 03:00:00,0,3,No
7469,North,Electronics,3944,3684.14,4,2021-11-08 04:00:00,15,15,Yes
7470,South,Books,4555,4526.42,1,2021-11-08 05:00:00,15,9,Yes
7471,North,Furniture,6647,193.93,1,2021-11-08 06:00:00,20,9,Yes
7472,South,Food,3977,2234.29,1,2021-11-08 07:00:00,10,10,Yes
7473,West,Food,1589,4098.53,2,2021-11-08 08:00:00,0,12,No
7474,South,Furniture,6953,3842.28,4,2021-11-08 09:00:00,0,11,Yes
7475,North,Books,4011,4780.99,2,2021-11-08 10:00:00,0,11,No
7476,South,Furniture,5820,773.31,5,2021-11-08 11:00:00,10,1,Yes
7477,North,Books,5625,2165.55,5,2021-11-08 12:00:00,10,10,No
7478,West,Food,3296,1716.48,4,2021-11-08 13:00:00,10,16,No
7479,West,Books,5302,4977.72,1,2021-11-08 14:00:00,15,1,Yes
7480,South,Clothing,8535,3787.08,2,2021-11-08 15:00:00,0,8,No
7481,South,Food,3537,1606.42,5,2021-11-08 16:00:00,0,2,Yes
7482,South,Furniture,2084,2112.97,5,2021-11-08 17:00:00,10,17,No
7483,North,Furniture,1011,2815.62,1,2021-11-08 18:00:00,10,17,Yes
7484,West,Food,9242,804.61,3,2021-11-08 19:00:00,20,4,No
7485,North,Clothing,7017,1087.63,2,2021-11-08 20:00:00,5,8,Yes
7486,West,Books,3620,875.05,1,2021-11-08 21:00:00,0,1,No
7487,East,Electronics,1500,4992.93,3,2021-11-08 22:00:00,20,13,Yes
7488,East,Electronics,9299,100.95,1,2021-11-08 23:00:00,10,12,Yes
7489,South,Toys,8340,1054.18,5,2021-11-09 00:00:00,15,19,No
7490,West,Electronics,6442,4688.76,4,2021-11-09 01:00:00,10,14,No
7491,West,Books,7206,1960.39,1,2021-11-09 02:00:00,0,11,No
7492,North,Furniture,7237,3038.22,5,2021-11-09 03:00:00,20,14,Yes
7493,North,Clothing,6168,1963.27,5,2021-11-09 04:00:00,15,16,No
7494,East,Clothing,7592,4874.73,4,2021-11-09 05:00:00,5,8,No
7495,East,Furniture,7581,107.67,4,2021-11-09 06:00:00,0,14,Yes
7496,South,Toys,8939,1672.09,3,2021-11-09 07:00:00,5,2,Yes
7497,South,Clothing,3109,2346.13,5,2021-11-09 08:00:00,20,5,Yes
7498,West,Books,7661,1761.16,3,2021-11-09 09:00:00,10,15,Yes
7499,West,Toys,4485,3242.39,5,2021-11-09 10:00:00,10,9,No
7500,North,Food,3058,4497.04,2,2021-11-09 11:00:00,0,14,Yes
7501,West,Books,7790,4704.62,3,2021-11-09 12:00:00,20,4,No
7502,North,Furniture,7986,4261.34,5,2021-11-09 13:00:00,10,9,No
7503,South,Food,9515,1585.02,3,2021-11-09 14:00:00,10,16,Yes
7504,North,Clothing,4417,891.86,4,2021-11-09 15:00:00,20,16,No
7505,West,Clothing,1789,4585.9,2,2021-11-09 16:00:00,5,6,No
7506,North,Books,5947,3720.17,2,2021-11-09 17:00:00,0,10,No
7507,South,Furniture,6720,1774.93,2,2021-11-09 18:00:00,10,16,No
7508,East,Food,1521,3877.37,4,2021-11-09 19:00:00,20,12,Yes
7509,West,Furniture,4439,4172.47,5,2021-11-09 20:00:00,10,18,Yes
7510,South,Books,7870,714.54,2,2021-11-09 21:00:00,5,2,No
7511,West,Electronics,8429,1526.85,3,2021-11-09 22:00:00,5,8,Yes
7512,East,Food,4796,3604.72,5,2021-11-09 23:00:00,5,13,No
7513,North,Electronics,9352,4986.83,3,2021-11-10 00:00:00,20,4,Yes
7514,South,Books,1407,3200.12,2,2021-11-10 01:00:00,10,4,Yes
7515,East,Toys,7275,4644.75,3,2021-11-10 02:00:00,0,17,Yes
7516,East,Toys,5816,771.44,4,2021-11-10 03:00:00,0,8,Yes
7517,South,Electronics,3704,1686.23,2,2021-11-10 04:00:00,5,8,Yes
7518,North,Clothing,1627,2095.49,3,2021-11-10 05:00:00,0,8,No
7519,South,Furniture,4451,1712.22,1,2021-11-10 06:00:00,20,18,No
7520,West,Toys,9776,4681.14,3,2021-11-10 07:00:00,15,17,Yes
7521,South,Food,4036,2139.82,4,2021-11-10 08:00:00,5,13,No
7522,West,Books,9192,4677.75,1,2021-11-10 09:00:00,15,6,No
7523,East,Electronics,5020,3169.2,1,2021-11-10 10:00:00,0,16,No
7524,North,Books,4917,733.11,5,2021-11-10 11:00:00,0,6,No
7525,North,Books,2365,3856.89,1,2021-11-10 12:00:00,5,13,Yes
7526,East,Books,4764,4942.31,3,2021-11-10 13:00:00,5,15,Yes
7527,North,Clothing,2766,1781.46,2,2021-11-10 14:00:00,10,4,No
7528,North,Electronics,3064,3861.79,5,2021-11-10 15:00:00,15,8,Yes
7529,North,Clothing,2567,4086.83,2,2021-11-10 16:00:00,20,3,Yes
7530,West,Toys,9849,1654.73,5,2021-11-10 17:00:00,5,7,No
7531,East,Clothing,7673,2360.03,1,2021-11-10 18:00:00,5,15,Yes
7532,East,Toys,2288,1466.93,1,2021-11-10 19:00:00,10,10,Yes
7533,West,Furniture,3679,1462.62,2,2021-11-10 20:00:00,0,11,No
7534,South,Electronics,4459,2459.34,4,2021-11-10 21:00:00,5,12,No
7535,North,Toys,7505,4410.91,1,2021-11-10 22:00:00,20,13,No
7536,East,Toys,9670,907.37,3,2021-11-10 23:00:00,15,10,No
7537,North,Electronics,9032,3128.88,5,2021-11-11 00:00:00,15,10,No
7538,South,Food,7434,1546.18,1,2021-11-11 01:00:00,5,12,Yes
7539,North,Toys,9827,2048.91,3,2021-11-11 02:00:00,15,1,Yes
7540,South,Clothing,9795,4068.01,3,2021-11-11 03:00:00,15,15,No
7541,East,Food,4904,1051.95,1,2021-11-11 04:00:00,20,11,Yes
7542,North,Clothing,9676,206.8,3,2021-11-11 05:00:00,20,11,No
7543,North,Books,9915,2947.32,2,2021-11-11 06:00:00,15,10,No
7544,South,Furniture,5939,3162.91,4,2021-11-11 07:00:00,20,5,No
7545,West,Books,7949,1370.99,4,2021-11-11 08:00:00,5,17,Yes
7546,North,Clothing,1922,847.02,3,2021-11-11 09:00:00,10,14,Yes
7547,West,Electronics,6740,4370.05,2,2021-11-11 10:00:00,15,6,No
7548,South,Books,4526,1944.98,2,2021-11-11 11:00:00,5,2,No
7549,South,Books,7920,2762.91,3,2021-11-11 12:00:00,15,5,No
7550,North,Toys,7173,2767.58,5,2021-11-11 13:00:00,15,17,No
7551,West,Food,7235,4213.33,2,2021-11-11 14:00:00,15,14,No
7552,West,Electronics,1345,2477.39,3,2021-11-11 15:00:00,5,11,No
7553,East,Toys,3284,4724.26,1,2021-11-11 16:00:00,10,8,Yes
7554,East,Food,5844,695.1,2,2021-11-11 17:00:00,20,19,No
7555,West,Furniture,3365,2928.35,2,2021-11-11 18:00:00,20,7,No
7556,East,Toys,8473,4233.33,3,2021-11-11 19:00:00,5,2,Yes
7557,West,Toys,8826,1551.81,3,2021-11-11 20:00:00,15,12,Yes
7558,North,Electronics,7856,2149.29,5,2021-11-11 21:00:00,15,14,No
7559,West,Books,4443,1091.29,2,2021-11-11 22:00:00,0,3,Yes
7560,North,Clothing,7600,1437.21,4,2021-11-11 23:00:00,15,17,No
7561,North,Food,8790,1305.03,3,2021-11-12 00:00:00,15,1,Yes
7562,East,Electronics,6984,267.19,4,2021-11-12 01:00:00,15,16,No
7563,East,Furniture,1703,3991.48,2,2021-11-12 02:00:00,0,3,Yes
7564,West,Toys,7016,4212.83,5,2021-11-12 03:00:00,15,12,No
7565,North,Electronics,9479,2040.38,3,2021-11-12 04:00:00,0,10,No
7566,East,Furniture,4485,611.12,4,2021-11-12 05:00:00,20,3,Yes
7567,South,Clothing,5336,3499.52,1,2021-11-12 06:00:00,20,12,Yes
7568,East,Toys,7334,3099.16,4,2021-11-12 07:00:00,5,19,Yes
7569,West,Toys,8933,4064.7,2,2021-11-12 08:00:00,0,1,Yes
7570,East,Clothing,6870,1656.03,2,2021-11-12 09:00:00,5,13,No
7571,West,Books,7143,865.31,5,2021-11-12 10:00:00,0,8,Yes
7572,West,Electronics,2277,422.57,3,2021-11-12 11:00:00,0,1,No
7573,East,Clothing,7793,2235.04,2,2021-11-12 12:00:00,20,8,No
7574,West,Furniture,5449,2343.27,1,2021-11-12 13:00:00,10,2,No
7575,East,Furniture,5394,1983.92,1,2021-11-12 14:00:00,0,13,No
7576,East,Toys,7335,486.14,1,2021-11-12 15:00:00,10,2,Yes
7577,North,Toys,1726,1229.77,4,2021-11-12 16:00:00,15,9,Yes
7578,North,Food,6460,4542.55,5,2021-11-12 17:00:00,0,13,No
7579,West,Clothing,8335,2255.44,2,2021-11-12 18:00:00,5,13,Yes
7580,West,Books,1407,2902.99,2,2021-11-12 19:00:00,5,18,No
7581,East,Clothing,8976,3872.52,2,2021-11-12 20:00:00,20,5,No
7582,East,Furniture,3431,3143.29,5,2021-11-12 21:00:00,0,18,No
7583,South,Books,8987,302.78,5,2021-11-12 22:00:00,15,6,No
7584,East,Clothing,5564,2856.16,2,2021-11-12 23:00:00,20,15,Yes
7585,West,Food,6825,2054.28,1,2021-11-13 00:00:00,10,17,Yes
7586,West,Food,1682,919.79,1,2021-11-13 01:00:00,0,18,Yes
7587,West,Clothing,8512,2756.9,2,2021-11-13 02:00:00,10,7,No
7588,South,Toys,7402,1860.75,5,2021-11-13 03:00:00,20,15,No
7589,South,Books,5477,4838.56,4,2021-11-13 04:00:00,0,1,Yes
7590,North,Electronics,9503,3979.41,1,2021-11-13 05:00:00,0,4,Yes
7591,South,Toys,5727,2712.58,2,2021-11-13 06:00:00,0,17,Yes
7592,East,Electronics,8582,2580.26,1,2021-11-13 07:00:00,5,6,No
7593,South,Clothing,6357,2333.31,4,2021-11-13 08:00:00,15,17,No
7594,East,Food,8562,3059.75,3,2021-11-13 09:00:00,10,9,Yes
7595,North,Furniture,5898,912.03,3,2021-11-13 10:00:00,0,11,No
7596,North,Electronics,6372,3475.16,5,2021-11-13 11:00:00,20,18,No
7597,West,Clothing,4261,4176.75,2,2021-11-13 12:00:00,20,19,No
7598,East,Food,9816,2474.45,5,2021-11-13 13:00:00,10,13,No
7599,West,Furniture,8622,933.01,2,2021-11-13 14:00:00,5,17,Yes
7600,West,Furniture,2476,4077.44,1,2021-11-13 15:00:00,0,14,Yes
7601,North,Furniture,9035,4369.08,4,2021-11-13 16:00:00,0,2,Yes
7602,West,Books,7266,3045.36,4,2021-11-13 17:00:00,20,18,Yes
7603,South,Clothing,7596,3236.99,2,2021-11-13 18:00:00,10,14,Yes
7604,East,Electronics,9751,4652.53,5,2021-11-13 19:00:00,0,9,Yes
7605,West,Toys,3022,2467.9,5,2021-11-13 20:00:00,5,13,Yes
7606,North,Food,2221,2650.27,2,2021-11-13 21:00:00,10,10,Yes
7607,West,Books,9052,119.24,4,2021-11-13 22:00:00,20,15,No
7608,South,Clothing,6834,2591.64,5,2021-11-13 23:00:00,5,15,Yes
7609,North,Furniture,8409,4578.89,1,2021-11-14 00:00:00,5,8,No
7610,West,Furniture,2232,2060.57,3,2021-11-14 01:00:00,10,12,No
7611,North,Clothing,6077,4207.66,3,2021-11-14 02:00:00,20,17,No
7612,West,Toys,9896,2885.54,4,2021-11-14 03:00:00,5,10,Yes
7613,North,Electronics,8938,1342.11,5,2021-11-14 04:00:00,0,7,No
7614,South,Furniture,8213,4142.81,3,2021-11-14 05:00:00,20,1,No
7615,North,Clothing,9770,1754.63,2,2021-11-14 06:00:00,0,6,No
7616,North,Food,4886,4059.66,3,2021-11-14 07:00:00,20,14,Yes
7617,North,Toys,6694,1520.68,1,2021-11-14 08:00:00,15,2,Yes
7618,West,Electronics,4239,4383.26,3,2021-11-14 09:00:00,0,18,No
7619,East,Food,7296,2098.17,5,2021-11-14 10:00:00,15,11,No
7620,East,Furniture,8135,3486.48,3,2021-11-14 11:00:00,10,8,No
7621,West,Electronics,7312,4958.09,5,2021-11-14 12:00:00,0,5,No
7622,East,Electronics,5265,1703.93,5,2021-11-14 13:00:00,15,18,Yes
7623,South,Electronics,9004,3813.08,2,2021-11-14 14:00:00,10,11,No
7624,North,Clothing,5601,1876.34,3,2021-11-14 15:00:00,20,13,Yes
7625,North,Electronics,3630,1393.42,5,2021-11-14 16:00:00,0,5,No
7626,North,Food,9731,1270.73,1,2021-11-14 17:00:00,5,9,Yes
7627,North,Electronics,1098,2374.98,2,2021-11-14 18:00:00,0,10,No
7628,South,Toys,5577,3767.08,4,2021-11-14 19:00:00,20,10,No
7629,North,Toys,6029,2110.65,2,2021-11-14 20:00:00,5,6,Yes
7630,South,Books,4576,151.6,3,2021-11-14 21:00:00,20,13,No
7631,South,Toys,8368,1130.07,5,2021-11-14 22:00:00,15,5,No
7632,West,Electronics,1137,4398.07,4,2021-11-14 23:00:00,20,15,Yes
7633,West,Books,9903,464.93,1,2021-11-15 00:00:00,10,10,No
7634,North,Electronics,6984,684.66,2,2021-11-15 01:00:00,0,5,Yes
7635,West,Books,8840,3020.54,2,2021-11-15 02:00:00,5,7,Yes
7636,West,Toys,8423,949.77,4,2021-11-15 03:00:00,10,15,Yes
7637,East,Books,2234,3708.22,4,2021-11-15 04:00:00,10,18,Yes
7638,East,Food,5191,170.5,3,2021-11-15 05:00:00,15,12,Yes
7639,East,Food,2087,1914.11,5,2021-11-15 06:00:00,10,15,No
7640,West,Food,6349,3663.45,4,2021-11-15 07:00:00,20,2,Yes
7641,East,Books,8286,4697.53,5,2021-11-15 08:00:00,10,16,No
7642,West,Books,6022,1143.38,4,2021-11-15 09:00:00,0,15,No
7643,West,Toys,4097,1446.1,1,2021-11-15 10:00:00,10,4,Yes
7644,South,Furniture,7343,4087.45,2,2021-11-15 11:00:00,15,12,No
7645,West,Books,2829,3552.46,2,2021-11-15 12:00:00,15,16,Yes
7646,South,Toys,5331,1120.25,4,2021-11-15 13:00:00,10,7,No
7647,West,Furniture,3564,275.84,4,2021-11-15 14:00:00,10,9,Yes
7648,North,Furniture,5807,1902.82,1,2021-11-15 15:00:00,20,7,Yes
7649,East,Toys,9892,4906.76,3,2021-11-15 16:00:00,15,19,No
7650,West,Furniture,7579,4845.65,3,2021-11-15 17:00:00,20,18,No
7651,North,Electronics,9340,3745.24,3,2021-11-15 18:00:00,5,14,No
7652,South,Clothing,7951,4161.21,2,2021-11-15 19:00:00,10,15,Yes
7653,North,Electronics,1693,446.69,3,2021-11-15 20:00:00,10,6,No
7654,East,Furniture,5478,3932.21,4,2021-11-15 21:00:00,15,16,Yes
7655,South,Food,2598,3031.66,3,2021-11-15 22:00:00,20,12,Yes
7656,North,Books,8546,997.24,4,2021-11-15 23:00:00,5,19,Yes
7657,North,Electronics,8312,4405.74,2,2021-11-16 00:00:00,0,12,No
7658,South,Toys,7209,4183.67,3,2021-11-16 01:00:00,10,19,No
7659,North,Food,8570,3791.44,5,2021-11-16 02:00:00,10,15,Yes
7660,West,Toys,1103,3133.94,2,2021-11-16 03:00:00,0,19,Yes
7661,West,Clothing,8888,2149.0,3,2021-11-16 04:00:00,0,1,Yes
7662,East,Electronics,3709,3084.98,4,2021-11-16 05:00:00,10,13,Yes
7663,South,Books,5919,4446.85,2,2021-11-16 06:00:00,5,4,No
7664,South,Books,1605,4907.09,1,2021-11-16 07:00:00,20,17,No
7665,South,Electronics,7226,2654.58,4,2021-11-16 08:00:00,10,15,No
7666,South,Furniture,4157,3984.84,3,2021-11-16 09:00:00,15,14,No
7667,South,Books,6997,4842.64,3,2021-11-16 10:00:00,5,4,No
7668,South,Toys,5308,309.06,3,2021-11-16 11:00:00,10,5,Yes
7669,North,Electronics,2667,1144.87,4,2021-11-16 12:00:00,20,13,No
7670,South,Food,2384,4539.94,3,2021-11-16 13:00:00,20,11,Yes
7671,East,Food,8180,190.42,5,2021-11-16 14:00:00,10,12,No
7672,West,Electronics,8643,3211.82,4,2021-11-16 15:00:00,0,14,Yes
7673,North,Electronics,8261,2371.29,2,2021-11-16 16:00:00,20,15,Yes
7674,South,Food,7398,4550.39,4,2021-11-16 17:00:00,5,13,Yes
7675,South,Food,8383,2971.74,5,2021-11-16 18:00:00,5,16,No
7676,North,Toys,6562,1349.41,5,2021-11-16 19:00:00,0,1,Yes
7677,East,Clothing,1445,2987.98,3,2021-11-16 20:00:00,15,5,Yes
7678,South,Toys,8238,2033.35,1,2021-11-16 21:00:00,15,4,Yes
7679,North,Toys,1490,3446.8,2,2021-11-16 22:00:00,15,13,No
